timestamp,btc_open,btc_close,btc_volume,btc_number_of_trades,eth_open,eth_close,eth_volume,eth_number_of_trades,djia_open,djia_close,djia_volume,ixic_open,ixic_close,ixic_volume
1555800000000.0,5257.41,5357.14,29563.85231,210361,168.59,170.52,269868.3988,96396,26498.91943,26523.17285,257640000.0,7976.64014,8010.96753,1854385000.0
1555890000000.0,5357.14,5493.31,41262.10392,282563,170.52,169.16,363523.3453,126520,26510.76953,26511.05078,232570000.0,7969.37012,8015.27002,1776060000.0
1555980000000.0,5490.91,5415.0,48224.15241,339599,169.15,164.78,426497.0415,154469,26513.83008,26656.39062,311690000.0,8026.75,8120.81982,2075070000.0
1556060000000.0,5415.0,5219.9,49636.08995,331089,164.78,154.72,422657.0324,139927,26652.56055,26597.05078,283370000.0,8122.87988,8102.00977,2022490000.0
1556150000000.0,5220.47,5314.1,48912.29451,333183,154.7,157.95,500355.8628,162730,26426.36914,26462.08008,296730000.0,8150.8501,8118.68018,2063270000.0
1556240000000.0,5315.0,5295.69,15422.89694,145733,157.93,159.31,215918.6384,89809,26454.61914,26543.33008,317290000.0,8100.27979,8146.3999,1971270000.0
1556320000000.0,5295.69,5307.52,14371.43387,127730,159.32,157.85,152976.3018,72048,26489.70247,26547.01693,304676666.7,8116.069827,8151.549967,1901216667.0
1556410000000.0,5309.81,5238.14,19918.13508,178472,157.86,155.11,243591.949,98779,26524.78581,26550.70377,292063333.3,8131.859863,8156.700033,1831163333.0
1556500000000.0,5238.14,5320.81,22238.06823,180989,155.14,161.83,305056.2465,109233,26559.86914,26554.39062,279450000.0,8147.6499,8161.8501,1761110000.0
1556580000000.0,5321.94,5383.2,17217.47322,161488,161.85,160.19,192517.6276,88509,26594.56055,26592.91016,340320000.0,8104.91016,8095.39014,2115770000.0
1556670000000.0,5383.2,5492.87,22795.78784,181896,160.2,161.81,289519.0203,97201,26639.06055,26430.14062,303850000.0,8132.93018,8049.64014,2247420000.0
1556760000000.0,5494.81,5772.69,46297.17285,338298,161.82,168.06,416357.5212,136042,26407.15039,26307.78906,287610000.0,8046.47998,8036.77002,2158600000.0
1556840000000.0,5770.62,5829.45,39682.40899,283145,168.1,163.7,312928.5835,115264,26379.14062,26504.94922,248900000.0,8092.87988,8164.0,2046040000.0
1556930000000.0,5829.83,5775.62,23822.54378,185365,163.71,163.05,176029.1045,79825,26306.30013,26482.79297,260273333.3,8055.869953,8150.430013,2019400000.0
1557010000000.0,5773.18,5747.79,25256.59633,230431,163.05,173.0,506528.1428,151543,26233.45963,26460.63672,271646666.7,8018.860027,8136.860027,1992760000.0
1557100000000.0,5749.92,5846.34,39905.06442,301388,172.98,169.18,732496.8786,208268,26160.61914,26438.48047,283020000.0,7981.8501,8123.29004,1966120000.0
1557190000000.0,5846.34,5987.29,23074.18691,190969,169.07,170.85,296436.2938,108814,26276.90039,25965.08984,334960000.0,8043.52002,7963.75977,2376660000.0
1557270000000.0,5986.66,6209.18,27453.01144,227841,170.88,170.9,284663.9946,111190,25933.78906,25967.33008,276420000.0,7946.24023,7943.31982,2175100000.0
1557360000000.0,6209.95,6373.33,36623.61079,283074,170.96,172.91,425543.7402,142024,25878.84961,25828.35938,334760000.0,7853.20996,7910.58984,2520770000.0
1557450000000.0,6375.16,7076.22,74022.42439,562540,172.92,190.2,885292.3839,246217,25763.7207,25942.36914,294580000.0,7881.31006,7916.93994,2387720000.0
1557530000000.0,7076.24,6967.31,86948.97534,647345,190.2,188.11,823372.2815,228585,25698.50065,25736.57617,316800000.0,7827.563313,7826.966633,2418100000.0
1557620000000.0,6968.24,7790.71,85804.73533,588497,188.07,195.84,669265.4652,190439,25633.2806,25530.7832,339020000.0,7773.816567,7736.993327,2448480000.0
1557710000000.0,7795.62,7947.56,76583.7226,655426,195.83,216.4,864211.006,248577,25568.06055,25324.99023,361240000.0,7720.06982,7647.02002,2478860000.0
1557790000000.0,7945.26,8169.87,37884.32721,347533,216.4,248.1,574697.2993,176272,25384.0293,25532.05078,291570000.0,7689.66016,7734.49023,2084850000.0
1557880000000.0,8169.08,7866.59,69630.514,666538,248.06,264.25,1733360.894,553635,25400.13086,25648.01953,270720000.0,7682.7998,7822.1499,2001530000.0
1557960000000.0,7868.67,7355.26,88752.00816,803893,264.35,244.3,1529892.569,517016,25692.14062,25862.67969,320960000.0,7832.58008,7898.0498,2163120000.0
1558050000000.0,7355.28,7257.45,37054.94478,379504,244.31,233.6,673218.0998,236314,25719.94922,25764.0,283760000.0,7829.02979,7816.27979,2134120000.0
1558140000000.0,7257.32,8148.48,65577.44206,583432,233.57,259.51,823859.0634,285496,25698.403,25735.9668,282360000.0,7790.706547,7778.313153,2130216667.0
1558220000000.0,8147.94,7938.15,65859.20856,610360,259.37,250.37,666889.8224,246484,25676.85677,25707.93359,280960000.0,7752.383303,7740.346517,2126313333.0
1558310000000.0,7937.16,7904.87,52301.75225,554038,250.48,253.43,580249.6975,229662,25655.31055,25679.90039,279560000.0,7714.06006,7702.37988,2122410000.0
1558400000000.0,7904.48,7628.43,49136.99459,461337,253.35,243.64,592848.9561,208482,25782.33984,25877.33008,260870000.0,7765.56982,7785.72021,1993210000.0
1558480000000.0,7627.8,7851.51,49648.1847,449220,243.68,244.56,600193.8937,198869,25818.46094,25776.60938,241760000.0,7749.7998,7750.83984,1881830000.0
1558570000000.0,7849.95,7964.87,46664.78533,428676,244.63,248.87,447066.926,171482,25657.99023,25490.4707,316940000.0,7660.72021,7628.27979,2243420000.0
1558660000000.0,7964.52,8025.41,28414.32882,264448,248.84,250.22,332544.3873,125719,25551.07031,25585.68945,201370000.0,7675.56982,7637.00977,1682920000.0
1558740000000.0,8023.0,8614.43,49652.14457,377306,250.17,264.45,450090.2232,159525,25567.44043,25526.20947,240772500.0,7670.592405,7629.594852,1850357500.0
1558830000000.0,8612.54,8756.32,51886.76879,478773,264.35,270.53,635463.502,246768,25583.81055,25466.72949,280175000.0,7665.61499,7622.179935,2017795000.0
1558920000000.0,8752.52,8715.64,31470.55153,349123,270.7,271.03,409443.6936,181468,25600.18066,25407.24951,319577500.0,7660.637575,7614.765018,2185232500.0
1559000000000.0,8716.87,8645.68,33880.86592,352317,271.08,268.83,383412.4577,173915,25616.55078,25347.76953,358980000.0,7655.66016,7607.3501,2352670000.0
1559090000000.0,8646.5,8269.54,70379.99852,617341,268.92,254.56,1066279.494,368300,25231.46094,25126.41016,298930000.0,7553.02002,7547.31006,2278790000.0
1559170000000.0,8267.1,8555.0,44727.49162,416525,254.59,267.9,602153.8724,253604,25139.93945,25169.88086,215240000.0,7565.45996,7567.72021,1872000000.0
1559260000000.0,8555.0,8544.07,31868.23416,348375,267.9,264.33,455676.9861,182844,25046.31055,24815.03906,292230000.0,7470.9502,7453.1499,2236940000.0
1559350000000.0,8545.1,8725.98,27835.13327,299353,264.33,268.88,301536.1506,138349,24974.26042,24816.61914,304233333.3,7461.036787,7413.106607,2350266667.0
1559430000000.0,8726.0,8115.82,45692.9651,431252,268.87,249.91,397360.6528,193998,24902.21029,24818.19922,316236666.7,7451.123373,7373.063313,2463593333.0
1559520000000.0,8115.66,7687.03,74143.94894,645913,250.02,241.39,633822.7125,270568,24830.16016,24819.7793,328240000.0,7441.20996,7333.02002,2576920000.0
1559610000000.0,7687.04,7776.5,48679.65646,426120,241.46,245.63,335953.3793,173428,24962.82031,25332.17969,281690000.0,7413.93994,7527.12012,2369150000.0
1559690000000.0,7778.08,7786.7,36624.11875,371485,245.62,248.76,297579.1473,146839,25451.0,25539.57031,262660000.0,7585.68018,7575.47998,2115570000.0
1559780000000.0,7787.57,7980.53,33942.22566,323096,248.77,248.77,353378.6568,149700,25567.44922,25720.66016,248070000.0,7582.24023,7615.5498,2070940000.0
1559870000000.0,7978.94,7893.62,22657.32963,250864,248.78,243.25,188448.2775,108260,25768.7207,25983.93945,263010000.0,7652.97021,7742.1001,2066020000.0
1559950000000.0,7895.28,7628.13,31568.46516,322175,243.33,230.98,316931.8564,147025,25875.88737,26010.1862,258433333.3,7701.603513,7769.123373,2060470000.0
1560040000000.0,7627.57,7982.75,36756.07847,387179,231.02,246.51,314662.5264,162704,25983.05403,26036.43294,253856666.7,7750.236817,7796.146647,2054920000.0
1560120000000.0,7981.0,7884.9,30334.99943,309059,246.61,244.29,237508.428,133083,26090.2207,26062.67969,249280000.0,7798.87012,7823.16992,2049370000.0
1560210000000.0,7884.9,8127.64,41597.08262,361980,244.36,261.15,336499.3016,171468,26180.58984,26048.50977,253490000.0,7901.04004,7822.56982,2114680000.0
1560300000000.0,8127.64,8218.54,30467.76434,341246,261.13,254.67,291757.2164,159838,26040.30078,26004.83008,223690000.0,7803.12988,7792.72021,1952790000.0
1560380000000.0,8216.44,8650.0,39835.24626,410072,254.67,262.47,327383.2824,175229,26036.93945,26106.76953,213400000.0,7822.56006,7837.12988,1838930000.0
1560470000000.0,8650.88,8808.7,31791.63604,335840,262.48,267.82,286594.9803,146902,26076.35938,26089.60938,208020000.0,7807.18994,7796.66016,1804340000.0
1560560000000.0,8810.77,8953.33,63289.25122,552319,267.78,267.73,458176.5424,206212,26087.08269,26097.24935,205180000.0,7811.27002,7812.780113,1847990000.0
1560640000000.0,8953.0,9313.96,47895.48537,462160,267.73,273.16,339277.6671,185899,26097.80599,26104.88933,202340000.0,7815.3501,7828.900067,1891640000.0
1560730000000.0,9312.13,9081.55,51554.5694,449730,273.14,264.66,319941.5516,184954,26108.5293,26112.5293,199500000.0,7819.43018,7845.02002,1935290000.0
1560820000000.0,9081.97,9255.49,32147.7065,306202,264.68,268.14,208375.6838,111358,26228.90039,26465.53906,273490000.0,7920.97998,7953.87988,2244920000.0
1560900000000.0,9253.76,9517.12,34556.05398,350662,268.16,271.22,200717.7737,130438,26490.16016,26504.0,240950000.0,7970.25977,7987.31982,2014080000.0
1560990000000.0,9518.06,10159.86,50484.41589,474344,271.27,294.35,519818.0691,240649,26665.38086,26753.16992,278170000.0,8087.4502,8051.33984,2053530000.0
1561080000000.0,10159.86,10729.5,104169.448,923334,294.25,310.79,726254.6706,336414,26749.11914,26719.13086,485560000.0,8028.68994,8031.70996,2894340000.0
1561160000000.0,10729.0,10906.07,57445.32395,557935,310.7,308.52,418812.0275,241819,26741.94922,26721.93359,401170000.0,8032.65332,8023.04004,2619683333.0
1561250000000.0,10905.95,11056.59,43101.04529,440335,308.42,311.64,352791.2696,185588,26734.7793,26724.73633,316780000.0,8036.6167,8014.37012,2345026667.0
1561330000000.0,11056.59,11820.86,61276.68665,597798,311.65,318.26,345559.6505,183415,26727.60938,26727.53906,232390000.0,8040.58008,8005.7002,2070370000.0
1561420000000.0,11821.28,13093.8,155930.1474,1355074,318.29,339.39,1008551.287,477973,26731.60938,26548.2207,282160000.0,8005.27002,7884.72021,2127310000.0
1561510000000.0,13098.38,11329.99,173894.8209,1357233,339.53,298.35,1016826.449,449424,26599.41992,26536.82031,274340000.0,7933.91992,7909.97021,2104750000.0
1561590000000.0,11329.99,12400.63,95795.20396,883116,298.35,311.05,529174.4772,260039,26523.7207,26526.58008,246930000.0,7939.35986,7967.75977,2023120000.0
1561680000000.0,12407.06,11903.13,69642.07416,732073,310.95,317.62,425555.1626,233883,26605.92969,26599.96094,499350000.0,7988.75977,8006.24023,4078990000.0
1561770000000.0,11903.13,10854.1,84512.53044,711267,317.64,292.7,489028.5684,265958,26672.57292,26639.11719,422123333.3,8041.123213,8034.546873,3455626667.0
1561850000000.0,10854.1,10624.93,90962.26827,757458,292.89,295.07,489769.2742,247035,26739.21615,26678.27344,344896666.7,8093.486657,8062.853517,2832263333.0
1561940000000.0,10624.9,10842.85,109561.0387,870148,295.03,291.48,493772.9658,255019,26805.85938,26717.42969,267670000.0,8145.8501,8091.16016,2208900000.0
1562030000000.0,10844.98,11940.0,96815.90029,814754,291.47,301.14,370521.9664,203286,26719.5293,26786.67969,219270000.0,8086.6499,8109.08984,1946320000.0
1562110000000.0,11940.0,11145.67,66512.22189,643867,301.11,282.73,270791.3688,155911,26832.32031,26966.0,149840000.0,8129.56982,8170.22998,1548190000.0
1562200000000.0,11145.67,10970.73,63534.35058,564857,282.86,287.47,261139.2834,151476,26850.03516,26944.05957,171005000.0,8126.424805,8166.01001,848800000.0
1562280000000.0,10982.41,11256.49,51469.49633,470692,287.32,288.29,196064.6471,122419,26867.75,26922.11914,192170000.0,8123.27979,8161.79004,149410000.0
1562370000000.0,11256.45,11406.24,38884.7956,366769,288.29,304.72,246111.366,146592,26857.04687,26883.45963,199543333.3,8119.823247,8140.65332,158713333.3
1562460000000.0,11410.0,12238.6,52182.36722,507860,304.72,311.97,289607.3418,156865,26846.34375,26844.80013,206916666.7,8116.366703,8119.5166,168016666.7
1562540000000.0,12238.6,12543.41,78442.13034,660273,311.96,307.46,309447.3493,183056,26835.64062,26806.14062,214290000.0,8112.91016,8098.37988,177320000.0
1562630000000.0,12548.51,12108.37,109246.045,899391,307.46,289.23,457080.9406,241966,26725.11914,26783.49023,218330000.0,8061.41016,8141.72998,1866770000.0
1562720000000.0,12108.11,11342.89,87506.46106,760057,289.23,268.63,501592.7521,278211,26851.96094,26860.19922,207990000.0,8183.18994,8202.53027,2060510000.0
1562800000000.0,11342.88,11757.22,56321.85828,537561,268.67,274.62,266734.5421,150653,26950.16016,27088.08008,252300000.0,8219.28027,8196.04004,1966970000.0
1562890000000.0,11757.22,11355.76,54245.59455,510305,274.53,268.79,205959.2685,132115,27139.49023,27332.0293,248390000.0,8209.2002,8244.13965,1824870000.0
1562980000000.0,11355.78,10174.18,72517.57924,649043,268.8,225.85,540052.5842,260313,27214.55664,27341.07292,232170000.0,8227.193363,8248.823243,1811240000.0
1563060000000.0,10174.18,10838.72,81922.42633,732206,225.83,228.2,715991.2069,320571,27289.62304,27350.11654,215950000.0,8245.186527,8253.506837,1797610000.0
1563150000000.0,10833.78,9439.59,97219.44341,796646,228.2,198.88,715604.832,315783,27364.68945,27359.16016,199730000.0,8263.17969,8258.19043,1783980000.0
1563240000000.0,9430.17,9667.92,84942.67272,757742,198.94,210.81,694854.1013,306708,27349.32031,27335.63086,226000000.0,8251.66016,8222.7998,1933960000.0
1563320000000.0,9668.86,10627.16,80283.31025,734821,210.8,225.73,609081.4909,264573,27320.91016,27219.84961,193930000.0,8224.0,8185.20996,1846960000.0
